job,kind,state,source,left,right,threshold,gradient_cosine,bf16_cosine,bf16_l2_difference,left_count,right_count,intersection,union,jaccard,layer_random_ratio,fixed_0.0001_defined,fixed_0.0001_count,fixed_0.0001_jaccard,fixed_0.0005_defined,fixed_0.0005_count,fixed_0.0005_jaccard,fixed_0.001_defined,fixed_0.001_count,fixed_0.001_jaccard
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,student_topk,sampled_pg_draw1,1e-05,0.07349885465878783,0.8290803297646928,0.024727207901735694,1137133,1102201,910744,1328590,0.6854966543478425,0.00035763159323475854,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,student_topk,sampled_pg_draw2,0.0,0.07296769907696811,0.8189410700851654,0.025411475378310434,4534891,4370048,3630569,5274370,0.6883417356006499,0.001383379306159091,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,student_topk,sampled_pg_draw2,1e-05,0.07296769907696811,0.8189410700851654,0.025411475378310434,1137133,1091770,894540,1334363,0.6703872934126621,0.00035490246108317147,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,student_topk,sampled_pg_draw3,0.0,0.4122979351490537,0.8557639470858635,0.02283072333483861,4534891,4509149,3847322,5196718,0.7403368818550478,0.0014131450366466041,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,student_topk,sampled_pg_draw3,1e-05,0.4122979351490537,0.8557639470858635,0.02283072333483861,1137133,1129920,953898,1313155,0.7264169119410885,0.0003632861295753326,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,topk_intersection,teacher_topk,0.0,0.9757106701011591,0.9764607104921701,0.009214396240006527,4529423,4509860,4408505,4630778,0.9520009380713133,0.0014156827604617408,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,topk_intersection,teacher_topk,1e-05,0.9757106701011591,0.9764607104921701,0.009214396240006527,1135201,1129910,1103679,1161432,0.9502743165333829,0.0003638410069881795,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,topk_intersection,full_vocab,0.0,0.7722448827358098,0.9184832243893883,0.017097554217685104,4529423,4464829,4122435,4871817,0.8461801828763272,0.0014088943658116377,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,topk_intersection,full_vocab,1e-05,0.7722448827358098,0.9184832243893883,0.017097554217685104,1135201,1117561,1027780,1224982,0.8390164100370454,0.000361966629465944,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,topk_intersection,sampled_pg_draw1,0.0,0.11126043076524636,0.8306870071695616,0.024590076493890126,4529423,4407167,3694801,5241789,0.7048740420493843,0.0013938532374107861,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,topk_intersection,sampled_pg_draw1,1e-05,0.11126043076524636,0.8306870071695616,0.024590076493890126,1135201,1102201,912575,1324827,0.6888257863102126,0.0003578358375850508,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,topk_intersection,sampled_pg_draw2,0.0,0.07136338374118319,0.8184974120870022,0.02542090580777052,4529423,4370048,3628778,5270693,0.6884821407735188,0.001384105533030961,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,topk_intersection,sampled_pg_draw2,1e-05,0.07136338374118319,0.8184974120870022,0.02542090580777052,1135201,1091770,893815,1333156,0.6704504199058475,0.0003550756808316348,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,topk_intersection,sampled_pg_draw3,0.0,0.47222571824244625,0.8664344093375519,0.021952562649543556,4529423,4509149,3892473,5146099,0.7563929493000426,0.0014140805592046549,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,topk_intersection,sampled_pg_draw3,1e-05,0.47222571824244625,0.8664344093375519,0.021952562649543556,1135201,1129920,965851,1299270,0.743379744010098,0.0003635128363688396,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,teacher_topk,full_vocab,0.0,0.7942442795166599,0.9242657963420611,0.016460570145337076,4509860,4464829,4141966,4832723,0.8570667095962256,0.0014060530311550616,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,teacher_topk,full_vocab,1e-05,0.7942442795166599,0.9242657963420611,0.016460570145337076,1129910,1117561,1032691,1214780,0.8501053688733763,0.0003612263851195468,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,teacher_topk,sampled_pg_draw1,0.0,0.15731085581959017,0.8329325883699199,0.02439810788518997,4509860,4407167,3697890,5219137,0.7085251833780183,0.0013910480957291837,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,teacher_topk,sampled_pg_draw1,1e-05,0.15731085581959017,0.8329325883699199,0.02439810788518997,1129910,1102201,913418,1318693,0.6926691807721737,0.0003571020208389556,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,teacher_topk,sampled_pg_draw2,0.0,0.05535037980688132,0.815811939542163,0.025578020921234308,4509860,4370048,3610116,5269792,0.6850585374147594,0.0013812845052695063,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,teacher_topk,sampled_pg_draw2,1e-05,0.05535037980688132,0.815811939542163,0.025578020921234308,1129910,1091770,888496,1333184,0.6664466420239067,0.0003543353589245001,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,teacher_topk,sampled_pg_draw3,0.0,0.4657255945304401,0.8650089525660635,0.022045218059952857,4509860,4509149,3876549,5142460,0.7538316292202565,0.0014112125565972637,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,teacher_topk,sampled_pg_draw3,1e-05,0.4657255945304401,0.8650089525660635,0.022045218059952857,1129910,1129920,961508,1298322,0.740577453050938,0.00036276261788303725,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,full_vocab,sampled_pg_draw1,0.0,0.33065692118779627,0.8439766909219549,0.023502753257791727,4464829,4407167,3729529,5142467,0.725241212048614,0.0013845808925719149,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,full_vocab,sampled_pg_draw1,1e-05,0.33065692118779627,0.8439766909219549,0.023502753257791727,1117561,1102201,922376,1297386,0.71094955549081,0.00035532264149466434,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,full_vocab,sampled_pg_draw2,0.0,0.19456337539047008,0.8206454950351301,0.025158675737634664,4464829,4370048,3613863,5221014,0.6921764622734204,0.0013749765641856092,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,full_vocab,sampled_pg_draw2,1e-05,0.19456337539047008,0.8206454950351301,0.025158675737634664,1117561,1091770,890083,1319248,0.6746896716917516,0.0003526058562107708,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,full_vocab,sampled_pg_draw3,0.0,0.33609482566501775,0.8432387685392749,0.023685414783620917,4464829,4509149,3765392,5208586,0.7229201936955635,0.001404529523476737,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,full_vocab,sampled_pg_draw3,1e-05,0.33609482566501775,0.8432387685392749,0.023685414783620917,1117561,1129920,931516,1315965,0.7078577317785807,0.0003609172901910239,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,sampled_pg_draw1,sampled_pg_draw2,0.0,0.28403679242901964,0.8407059622081542,0.023659285753538324,4407167,4370048,3680960,5096255,0.722287248185187,0.0013615793421388263,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,sampled_pg_draw1,sampled_pg_draw2,1e-05,0.28403679242901964,0.8407059622081542,0.023659285753538324,1102201,1091770,907673,1286298,0.7056475249125785,0.0003489270977164419,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,sampled_pg_draw1,sampled_pg_draw3,0.0,-0.16974608833025512,0.7949054695905811,0.02703747359462141,4407167,4509149,3530657,5385659,0.6555663847265488,0.0013898809004740883,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,sampled_pg_draw1,sampled_pg_draw3,1e-05,-0.16974608833025512,0.7949054695905811,0.02703747359462141,1102201,1129920,866346,1365775,0.634325566070546,0.0003568881114374264,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,sampled_pg_draw2,sampled_pg_draw3,0.0,-1.1794457039419684e-06,0.8071936957935859,0.0261749141484238,4370048,4509149,3576363,5302834,0.6744248452808441,0.0013804037286431479,,,,,,,,,
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,sampled_pg_draw2,sampled_pg_draw3,1e-05,-1.1794457039419684e-06,0.8071936957935859,0.0261749141484238,1091770,1129920,879255,1342435,0.654970259267674,0.00035420090758629615,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,zero_gradient,sampled_pg,0.0,,0.9074943760394037,0.017934867614108,4291572,4393222,3919980,4764814,0.8226931838262732,0.0013500285161010786,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,zero_gradient,sampled_pg,1e-05,,0.9074943760394037,0.017934867614108,1071184,1097570,973812,1194942,0.8149449931461109,0.00034572386786102587,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,zero_gradient,student_topk,0.0,,0.9276446312718393,0.015907612059353024,4291572,4401416,4015705,4677283,0.8585550628431079,0.0013531489188346583,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,zero_gradient,student_topk,1e-05,,0.9276446312718393,0.015907612059353024,1071184,1102274,1000489,1172969,0.852954340651799,0.0003471092657020048,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,zero_gradient,topk_intersection,0.0,,0.9287878008955417,0.015763732055191614,4291572,4390268,4013568,4668272,0.8597545301559121,0.0013519971678123276,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,zero_gradient,topk_intersection,1e-05,,0.9287878008955417,0.015763732055191614,1071184,1098803,999975,1170012,0.8546707213259351,0.00034679398155312445,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,zero_gradient,teacher_topk,0.0,,0.91898454248232,0.016844221441194244,4291572,4420475,3980775,4731272,0.841375215798204,0.0013565125035553017,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,zero_gradient,teacher_topk,1e-05,,0.91898454248232,0.016844221441194244,1071184,1107093,991590,1186687,0.8355952327783147,0.0003479715438320727,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,zero_gradient,full_vocab,0.0,,0.9396786522379114,0.014490864063254812,4291572,4374424,4057200,4608796,0.8803166814065972,0.0013481412393354483,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,zero_gradient,full_vocab,1e-05,,0.9396786522379114,0.014490864063254812,1071184,1093729,1011125,1153788,0.8763525014994089,0.00034564892626329083,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,zero_gradient,sampled_pg_draw1,0.0,,0.9137719286517367,0.01734413402257141,4291572,4406135,3950612,4747095,0.8322167557211305,0.0013522318639216187,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,zero_gradient,sampled_pg_draw1,1e-05,,0.9137719286517367,0.01734413402257141,1071184,1101272,982672,1189784,0.8259247056608594,0.00034640908556771936,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,zero_gradient,sampled_pg_draw2,0.0,,0.9030415842375623,0.018407031110662126,4291572,4422046,3911592,4802026,0.8145711830798084,0.0013550795198202957,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,zero_gradient,sampled_pg_draw2,1e-05,,0.9030415842375623,0.018407031110662126,1071184,1106155,971925,1205414,0.8062997443202087,0.00034724900029364135,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,zero_gradient,sampled_pg_draw3,0.0,,0.9194834495020489,0.016727381126437922,4291572,4372545,3969357,4694760,0.8454866702451244,0.001346755880105322,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,zero_gradient,sampled_pg_draw3,1e-05,,0.9194834495020489,0.016727381126437922,1071184,1092393,986779,1176798,0.8385287874384558,0.00034493904498747,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,sampled_pg,student_topk,0.0,0.07531689087866496,0.8963631230231838,0.019110563120614793,4393222,4401416,3921255,4873383,0.8046268885494943,0.0013685974092870498,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,sampled_pg,student_topk,1e-05,0.07531689087866496,0.8963631230231838,0.019110563120614793,1097570,1102274,974750,1225094,0.7956532315071333,0.0003510486182018503,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,sampled_pg,topk_intersection,0.0,0.08909934824705289,0.8963680700046301,0.019091031715817296,4393222,4390268,3914753,4868737,0.8040592457551106,0.0013674010544506004,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,sampled_pg,topk_intersection,1e-05,0.08909934824705289,0.8963680700046301,0.019091031715817296,1097570,1098803,973064,1223309,0.7954359855114285,0.0003507185304588842,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,sampled_pg,teacher_topk,0.0,0.07319896259629961,0.8918006857504623,0.01953979538774262,4393222,4420475,3906523,4907174,0.796084059786753,0.001372056454233595,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,sampled_pg,teacher_topk,1e-05,0.07319896259629961,0.8918006857504623,0.01953979538774262,1097570,1107093,970970,1233693,0.7870434540846062,0.0003519370318175554,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,sampled_pg,full_vocab,0.0,0.054025665142322654,0.8994719686603887,0.018781947368547023,4393222,4374424,3923161,4844485,0.8098200324699116,0.001363404472168985,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,sampled_pg,full_vocab,1e-05,0.054025665142322654,0.8994719686603887,0.018781947368547023,1097570,1093729,975012,1216287,0.8016298784744061,0.0003495362624164866,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,sampled_pg,sampled_pg_draw1,0.0,-0.06353096778671741,0.8746847717720786,0.020992665852480545,4393222,4406135,3822872,4976485,0.7681871843278941,0.0013677631069341414,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,sampled_pg,sampled_pg_draw1,1e-05,-0.06353096778671741,0.8746847717720786,0.020992665852480545,1097570,1101272,947379,1251463,0.7570171870842366,0.00035036175901104405,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,sampled_pg,sampled_pg_draw2,0.0,0.025369357256064876,0.8661176227738803,0.02171573366520377,4393222,4422046,3795323,5019945,0.7560487216493408,0.001370730936354531,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,sampled_pg,sampled_pg_draw2,1e-05,0.025369357256064876,0.8661176227738803,0.02171573366520377,1097570,1106155,939699,1264026,0.7434174613496874,0.0003512381887881783,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,sampled_pg,sampled_pg_draw3,0.0,0.038739332774899056,0.8760850289509735,0.020838150019367407,4393222,4372545,3820707,4945060,0.7726310701993505,0.001362105060360696,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,sampled_pg,sampled_pg_draw3,1e-05,0.038739332774899056,0.8760850289509735,0.020838150019367407,1097570,1092393,946019,1243944,0.7604996687953799,0.0003488465857897622,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,student_topk,topk_intersection,0.0,0.9848886314645567,0.9821665487671787,0.007939242037428814,4401416,4390268,4313323,4478361,0.9631476783582208,0.0013705869972838079,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,student_topk,topk_intersection,1e-05,0.9848886314645567,0.9821665487671787,0.007939242037428814,1102274,1098803,1079346,1121731,0.96221464861005,0.0003521397459197873,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,student_topk,teacher_topk,0.0,0.9315535830633567,0.9697947884680005,0.010348602261204943,4401416,4420475,4270322,4551569,0.9382087803128987,0.0013752369289251473,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,student_topk,teacher_topk,1e-05,0.9315535830633567,0.9697947884680005,0.010348602261204943,1102274,1107093,1068373,1140994,0.9363528642569549,0.0003533558597504669,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,student_topk,full_vocab,0.0,0.8647811929796128,0.9445551388598578,0.013983818409151997,4401416,4374424,4128860,4646980,0.888503931585675,0.0013665834919397476,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,student_topk,full_vocab,1e-05,0.8647811929796128,0.9445551388598578,0.013983818409151997,1102274,1093729,1031265,1164738,0.8854051297373314,0.0003509537563978782,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,student_topk,sampled_pg_draw1,0.0,0.4366732723315399,0.8979549507906741,0.018989959023553493,4401416,4406135,3929947,4877604,0.8057125998748565,0.001370884675539137,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,student_topk,sampled_pg_draw1,1e-05,0.4366732723315399,0.8979549507906741,0.018989959023553493,1102274,1101272,977742,1225804,0.797633226845401,0.0003517619499146139,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,student_topk,sampled_pg_draw2,0.0,0.34391784659823144,0.8930462569763301,0.01945630158627745,4401416,4422046,3918429,4905033,0.7988588455979807,0.0013738205855267564,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,student_topk,sampled_pg_draw2,1e-05,0.34391784659823144,0.8930462569763301,0.01945630158627745,1102274,1106155,974389,1234040,0.7895927198470066,0.0003526273937588882,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,student_topk,sampled_pg_draw3,0.0,0.3458931331216538,0.8978656519378148,0.018966209278884264,4401416,4372545,3918666,4855295,0.8070912272065858,0.001365216363129441,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,student_topk,sampled_pg_draw3,1e-05,0.3458931331216538,0.8978656519378148,0.018966209278884264,1102274,1092393,974230,1220437,0.7982632450507482,0.00035023718867697236,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,topk_intersection,teacher_topk,0.0,0.9364099058996842,0.9747727547389594,0.00944922449373325,4390268,4420475,4287804,4522939,0.9480127854919114,0.0013740430962366015,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,topk_intersection,teacher_topk,1e-05,0.9364099058996842,0.9747727547389594,0.00944922449373325,1098803,1107093,1072759,1133137,0.9467160634592287,0.00035302701155523827,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,topk_intersection,full_vocab,0.0,0.8646658606104182,0.9438548159262621,0.014057550323760097,4390268,4374424,4117888,4646804,0.8861763913433836,0.0013654059418275626,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,topk_intersection,full_vocab,1e-05,0.8646658606104182,0.9438548159262621,0.014057550323760097,1098803,1093729,1028283,1164249,0.8832157038571645,0.0003506306287368489,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,topk_intersection,sampled_pg_draw1,0.0,0.44706938793910583,0.8984517437806432,0.0189252774034391,4390268,4406135,3925982,4870421,0.8060867838735091,0.0013696894001289921,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,topk_intersection,sampled_pg_draw1,1e-05,0.44706938793910583,0.8984517437806432,0.0189252774034391,1098803,1101272,976766,1223309,0.7984622037441071,0.00035143186151229843,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,topk_intersection,sampled_pg_draw2,0.0,0.32660476133039495,0.8913449667888964,0.019591668559163448,4390268,4422046,3905034,4907280,0.7957634371790483,0.001372617360601941,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,topk_intersection,sampled_pg_draw2,1e-05,0.32660476133039495,0.8913449667888964,0.019591668559163448,1098803,1106155,970808,1234150,0.7866207511242556,0.0003522942718848988,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,topk_intersection,sampled_pg_draw3,0.0,0.35216846963668624,0.8968932648805992,0.019037137237235397,4390268,4372545,3908759,4854054,0.8052565958269109,0.001364033338469578,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,topk_intersection,sampled_pg_draw3,1e-05,0.35216846963668624,0.8968932648805992,0.019037137237235397,1098803,1092393,971493,1219703,0.7964996396663778,0.00034991116904710423,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,teacher_topk,full_vocab,0.0,0.800885729749083,0.935407750248057,0.015103561225026037,4420475,4374424,4093192,4701707,0.8705757291979275,0.0013700057859043103,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,teacher_topk,full_vocab,1e-05,0.800885729749083,0.935407750248057,0.015103561225026037,1107093,1093729,1022024,1178798,0.8670052036057069,0.0003518316776202162,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,teacher_topk,sampled_pg_draw1,0.0,0.4110557392107637,0.8921232189610477,0.01953785325756378,4420475,4406135,3909125,4917485,0.7949439601747641,0.0013743295497750645,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,teacher_topk,sampled_pg_draw1,1e-05,0.4110557392107637,0.8921232189610477,0.01953785325756378,1107093,1101272,972398,1235967,0.7867507789447453,0.00035264318605717605,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,teacher_topk,sampled_pg_draw2,0.0,0.34266248752139233,0.8873090150407804,0.01998424574144526,4420475,4422046,3898751,4943770,0.7886190093794817,0.0013772971152013484,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,teacher_topk,sampled_pg_draw2,1e-05,0.34266248752139233,0.8873090150407804,0.01998424574144526,1107093,1106155,969268,1243980,0.7791668676345279,0.00035351833346588456,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,teacher_topk,sampled_pg_draw3,0.0,0.272499502773593,0.8871746358470634,0.0199474931507868,4420475,4372545,3877030,4915990,0.7886570151688673,0.0013686307857800918,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,teacher_topk,sampled_pg_draw3,1e-05,0.272499502773593,0.8871746358470634,0.0199474931507868,1107093,1092393,963164,1236322,0.7790559417368614,0.0003511121494616176,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,full_vocab,sampled_pg_draw1,0.0,0.4734453371185499,0.9061258973729672,0.018176372932447473,4374424,4406135,3952818,4827741,0.8187717609540363,0.001365686792004456,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,full_vocab,sampled_pg_draw1,1e-05,0.4734453371185499,0.9061258973729672,0.018176372932447473,1093729,1101272,983725,1211276,0.8121394298244166,0.0003502492441221587,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,full_vocab,sampled_pg_draw2,0.0,0.374090019512852,0.8996959476325627,0.018803612903624183,4374424,4422046,3934374,4862096,0.8091929900191194,0.001368572509818723,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,full_vocab,sampled_pg_draw2,1e-05,0.374090019512852,0.8996959476325627,0.018803612903624183,1093729,1106155,978547,1221337,0.8012096579404374,0.000351100069691357,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,full_vocab,sampled_pg_draw3,0.0,0.40892351757520373,0.9076975934610978,0.01799187769518157,4374424,4372545,3949943,4797026,0.8234149658559282,0.0013600896144788893,,,,,,,,,
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,full_vocab,sampled_pg_draw3,1e-05,0.40892351757520373,0.9076975934610978,0.01799187769518157,1093729,1092393,982349,1203773,0.8160583432258407,0.00034874370744323723,,,,,,,,,
